geoid,region_name,3sfca_capacity,2sfca30_capacity,norm_3sfca,norm_2sfca,college_capacity
51065,"Fluvanna County, Virginia",0,0,0,0,NA
51067,"Franklin County, Virginia",0.0973260811965823,0,2.2714752539596477,0,NA
51069,"Frederick County, Virginia",0,0,0,0,NA
51071,"Giles County, Virginia",0,0,0,0,NA
51073,"Gloucester County, Virginia",0.11446421097362496,0,2.671458867900413,0,NA
51075,"Goochland County, Virginia",0.09273237841712109,0,2.1642636816934644,0,NA
51077,"Grayson County, Virginia",0,0,0,0,NA
51079,"Greene County, Virginia",0.10416428533676456,0,2.431070824797178,0,NA
51081,"Greensville County, Virginia",0.01193904970180055,0,0.2786432538946876,0,NA
51083,"Halifax County, Virginia",0,0,0,0,NA
51085,"Hanover County, Virginia",0.5429935257126873,1.3929262253129952e-4,12.672824607264499,11.139566277952298,36
51087,"Henrico County, Virginia",1.050216367352117,2.863896954793006e-4,24.510803891562617,22.90327323973948,200
51089,"Henry County, Virginia",0,0,0,0,NA
51091,"Highland County, Virginia",0.03138056615455463,0,0.7323851797889668,0,NA
51093,"Isle Of Wight County, Virginia",0.20865034593820114,2.9254502201401292e-5,4.869651502472975,2.3395529517565383,NA
51095,"James City County, Virginia",0.11446421097362496,0,2.671458867900413,0,NA
51097,"King And Queen County, Virginia",0,0,0,0,NA
51099,"King George County, Virginia",0,0,0,0,NA
51101,"King William County, Virginia",0.08892174277723994,0,2.07532796732556,0,NA
51103,"Lancaster County, Virginia",0,0,0,0,NA
51105,"Lee County, Virginia",0,0,0,0,NA
51107,"Loudoun County, Virginia",0.1223112187709979,0,2.8545987191121247,0,NA
51109,"Louisa County, Virginia",0.0037410609056537144,0,0.08731192262415562,0,NA
51111,"Lunenburg County, Virginia",0,0,0,0,NA
51113,"Madison County, Virginia",0.10416428533676456,0,2.431070824797178,0,NA
51115,"Mathews County, Virginia",0.2556217821792575,0,5.965909090909091,0,NA
51117,"Mecklenburg County, Virginia",0,0,0,0,NA
51119,"Middlesex County, Virginia",0,0,0,0,NA
51121,"Montgomery County, Virginia",0.0973260811965823,0,2.2714752539596477,0,NA
51125,"Nelson County, Virginia",0.2556217821792575,0,5.965909090909091,0,NA
51127,"New Kent County, Virginia",0.105601915649572,0,2.4646234104940024,0,NA
51131,"Northampton County, Virginia",0,0,0,0,NA
51133,"Northumberland County, Virginia",0,0,0,0,NA
51135,"Nottoway County, Virginia",0.01193904970180055,0,0.2786432538946876,0,NA
51137,"Orange County, Virginia",0.10416428533676456,0,2.431070824797178,0,NA
51139,"Page County, Virginia",0,0,0,0,NA
51141,"Patrick County, Virginia",0,0,0,0,NA
51143,"Pittsylvania County, Virginia",0,0,0,0,NA
51145,"Powhatan County, Virginia",0.12239615092094357,0,2.856580934716568,0,NA
51147,"Prince Edward County, Virginia",0,0,0,0,NA
51149,"Prince George County, Virginia",0.10686617765662364,2.1056978268924963e-5,2.4941297856427016,1.683977232802715,NA
51153,"Prince William County, Virginia",1.0324372420024621,8.825361370564183e-5,24.095860201523177,7.057853899777708,7
51155,"Pulaski County, Virginia",0,0,0,0,NA
51157,"Rappahannock County, Virginia",0.10416428533676456,0,2.431070824797178,0,NA
51159,"Richmond County, Virginia",0,0,0,0,NA
51161,"Roanoke County, Virginia",1.6313705038665218,1.45181145203187e-4,38.07425187589503,11.610485608715674,NA
51163,"Rockbridge County, Virginia",0.03138056615455463,0,0.7323851797889668,0,NA
51165,"Rockingham County, Virginia",0.03138056615455463,0,0.7323851797889668,0,NA
51167,"Russell County, Virginia",0.10416428533676456,0,2.431070824797178,0,NA
51169,"Scott County, Virginia",0,0,0,0,NA
51171,"Shenandoah County, Virginia",0,0,0,0,NA
51173,"Smyth County, Virginia",0.10416428533676456,0,2.431070824797178,0,NA
51175,"Southampton County, Virginia",0.028469615138445866,0,0.6644470370292237,0,NA
51177,"Spotsylvania County, Virginia",0.0037410609056537144,0,0.08731192262415562,0,NA
51179,"Stafford County, Virginia",0.1548877661522856,0,3.6148966816549493,0,NA
51181,"Surry County, Virginia",0.013961606171925274,0,0.3258473220657342,0,NA
51183,"Sussex County, Virginia",0.01193904970180055,0,0.2786432538946876,0,NA
51185,"Tazewell County, Virginia",0,0,0,0,NA
51187,"Warren County, Virginia",0,0,0,0,NA
51191,"Washington County, Virginia",0.9349984659990532,3.7798402263889875e-5,21.821754784488956,3.0228292034970505,NA
51193,"Westmoreland County, Virginia",0,0,0,0,NA
51195,"Wise County, Virginia",0,0,0,0,NA
51197,"Wythe County, Virginia",0,0,0,0,NA
51199,"York County, Virginia",1.2021400348472984,1.65300962970515e-4,28.056522027578723,13.219515860616566,NA
51510,"Alexandria City, Virginia",1.2928993781956286,4.732927659769553e-4,30.17473741184921,37.85036163197345,NA
51520,"Bristol City, Virginia",2.3858581546182736,1.718109193813176e-4,55.683098415592504,13.740132743168413,104
51530,"Buena Vista City, Virginia",0.14350117416690608,0,3.3491471353490296,0,NA
51540,"Charlottesville City, Virginia",0.03138056615455463,0,0.7323851797889668,0,NA
51550,"Chesapeake City, Virginia",1.0348260374873441,8.825361370564183e-5,24.151611853741873,7.057853899777708,NA
51570,"Colonial Heights City, Virginia",0.4180479668286925,1.0288360782238521e-4,9.756743515661702,8.227849741250896,NA
51580,"Covington City, Virginia",0,0,0,0,NA
51590,"Danville City, Virginia",0,0,0,0,NA
51595,"Emporia City, Virginia",0.01193904970180055,0,0.2786432538946876,0,NA
51600,"Fairfax City, Virginia",1.9824310667067775,8.739324906693488e-4,46.26758886561849,69.89048468866038,NA
51610,"Falls Church City, Virginia",2.313597739079504,0.0012077493371792157,53.99662605670213,96.58662134556133,NA
51620,"Franklin City, Virginia",0.028469615138445866,0,0.6644470370292237,0,NA
51630,"Fredericksburg City, Virginia",0.10442021963674739,0,2.4370440276828083,0,NA
51640,"Galax City, Virginia",0,0,0,0,NA
51650,"Hampton City, Virginia",1.6712947674233734,6.664848078769667e-4,39.006036815625414,53.30039420375977,3
51660,"Harrisonburg City, Virginia",0.03138056615455463,0,0.7323851797889668,0,NA
51670,"Hopewell City, Virginia",0.1794316218632259,6.508520555849535e-5,4.187721151711951,5.205020537753847,NA
51678,"Lexington City, Virginia",0.03138056615455463,0,0.7323851797889668,0,NA
51680,"Lynchburg City, Virginia",4.284707967957078,2.8514664114174176e-4,100,22.80386319254031,39
51683,"Manassas City, Virginia",0.9807982165985425,8.825361370564183e-5,22.890666620301335,7.057853899777708,NA
51685,"Manassas Park City, Virginia",1.0324372420024621,8.825361370564183e-5,24.095860201523177,7.057853899777708,NA
51690,"Martinsville City, Virginia",0,0,0,0,NA
51700,"Newport News City, Virginia",2.508893581761089,7.258226010430016e-4,58.55459929880155,58.045780339424944,539
51710,"Norfolk City, Virginia",2.886403661640686,0.0012504312919883684,67.36523663284584,100,284
51720,"Norton City, Virginia",0,0,0,0,NA
51730,"Petersburg City, Virginia",0.24659168930350417,9.571353758602256e-5,5.755157437744294,7.654441967285068,8
51735,"Poquoson City, Virginia",1.3090751607165485,3.236475560134868e-4,30.552260982694403,25.882874020118287,NA
51740,"Portsmouth City, Virginia",1.9903403819709353,6.016159041772072e-4,46.45218289917474,48.11267184625155,NA
51750,"Radford City, Virginia",0,0,0,0,NA
51760,"Richmond City, Virginia",1.050216367352117,2.863896954793006e-4,24.510803891562617,22.90327323973948,NA
51770,"Roanoke City, Virginia",2.2292307169312418,2.1350168412233382e-4,52.0275998645043,17.074243542228935,52
51775,"Salem City, Virginia",1.6313705038665218,1.45181145203187e-4,38.07425187589503,11.610485608715674,NA
51790,"Staunton City, Virginia",0.7187643962067035,2.6185733663157195e-4,16.77510816564252,20.941361457388076,99
51800,"Suffolk City, Virginia",0.3670438631314183,9.042300680433127e-5,8.56636825371374,7.2313454872474825,12
51810,"Virginia Beach City, Virginia",1.7964903286109952,6.768537842449295e-4,41.927952664357434,54.129626200303505,873
51820,"Waynesboro City, Virginia",0.5259980612572965,1.7806298890946895e-4,12.276170632653153,14.240125791023894,NA
51830,"Williamsburg City, Virginia",1.3801339178993268,1.3581591824568848e-4,32.21068806137017,10.861525868384286,NA
51840,"Winchester City, Virginia",0,0,0,0,NA
